ctry,isic,year,nat_res_exp_sha_t_3,trca,avg_gdppc,pop
cri,c01t05,2008,.1134275,6.269416,4922.468,4.404
bgr,c10t14,2000,.0721009,.2807852,3944.294,8.15
cri,c303233,2008,.1134275,3.968145,4922.468,4.404
cyp,c34,2011,.008988,.0230148,23856.62,.862
lux,c31,2005,.0042436,.0524372,76812.26,.466
ind,c80,2005,.0520263,.3172964,805.5861,1114
esp,c64,2011,.0360307,1.056845,25309.04,46.736
cri,c55,2011,.1140038,3.404528,4922.468,4.592
bra,c29,1995,.1018681,.6395212,5040.921,158.875
sau,c36t37,1995,.7014383,.0231476,14075.39,18.136
svn,c23,2000,.0089087,.233926,17829.68,1.988
lva,c26,2011,.0776957,2.55354,7167.697,2.075
hkg,c15t16,2005,.0010841,.2291227,27678.18,6.838
jpn,c28,2008,.0015336,.3845245,35227.1,128.065
cri,c36t37,2005,.1104374,.5022785,4922.468,4.215
tur,c34,2000,.0330147,.4954745,7122.406,64.269
cri,c23,2005,.1104374,.3876764,4922.468,4.215
ita,c31,2008,.0117088,1.242424,30794.79,58.653
pol,c95,2000,.0351616,,8544.098,38.263
gbr,c20,1995,.0541818,.1748407,37949.07,58.025
svn,c29,2008,.0135647,1.421632,17829.68,2.01
cri,c21t22,2005,.1104374,.5512706,4922.468,4.215
mex,c65t67,1995,.1130966,.5705254,7796.025,94.495
deu,c24,1995,.0104268,1.477941,35470.16,81.817
deu,c21t22,1995,.0104268,1.198211,35470.16,81.817
aus,c95,2008,.4058493,,33756.87,21.476
cri,c73t74,2005,.1104374,.7519233,4922.468,4.215
tur,c50t52,1995,.0542871,1.498796,7122.406,57.453
gbr,c75,2008,.0564424,.0000961,37949.07,61.398
bra,c60t63,2008,.1896583,.4471192,5040.921,191.532
cri,c65t67,2005,.1104374,.0364366,4922.468,4.215
sgp,c73t74,2008,.0008288,1.974608,29983.94,4.839
cze,c70,2005,.0227342,.6274223,13323.08,10.199
aus,c25,2005,.3310407,.235989,33756.87,20.312
rou,c303233,2000,.0285166,.3602977,4940.996,22.334
rus,c72,2008,.2860433,.01672,5489.474,142.7
isl,c50t52,1995,.0398204,.97305,53989.79,.267
cri,c75,2005,.1104374,1.177408,4922.468,4.215
arg,c71,2011,.202846,.5825886,6326.527,40.57
rus,c71,2005,.3045996,.5301889,5489.474,143.2
bgr,c64,1995,.0715823,1.332655,3944.294,8.297
chn,c70,2005,.0173965,.4397039,2104.711,1307.56
ind,c71,2000,.0377144,.3154079,805.5861,1029.188
cri,c65t67,2000,.114754,.0262447,4922.468,3.81
chn,c24,1995,.0436444,.6931412,2104.711,1211.21
sgp,c28,2008,.0008288,.5632441,29983.94,4.839
col,c70,2008,.3883926,.6052338,3632.116,44.451
col,c303233,2011,.5170423,.0293369,3632.116,46.045
tun,c90t93,2011,.1148425,.8390241,3325.969,10.674
tun,c65t67,2011,.1148425,.3106368,3325.969,10.674
cri,c73t74,2000,.114754,.3802717,4922.468,3.81
grc,c17t19,1995,.0741848,1.994295,20901.11,10.672
lva,c36t37,2008,.0542946,1.006313,7167.697,2.192
fin,c70,2000,.0085667,.3014828,37512.24,5.181
cri,c60t63,2000,.114754,.8422651,4922.468,3.81
chn,c26,2000,.0295296,1.432674,2104.711,1267.43
mys,c26,1995,.0896341,.7659524,5704.014,20.682
cri,c85,2000,.114754,2.097661,4922.468,3.81
rus,c45,2005,.3045996,1.60965,5489.474,143.2
cri,c23,2000,.114754,.0190348,4922.468,3.81
che,c73t74,2000,.0059376,.2385615,55462.7,7.164
hkg,c35,1995,.0049018,.1560175,27678.18,6.27
cri,c29,2000,.114754,.0929753,4922.468,3.81
tha,c28,2011,.0556198,.8934916,2766.188,67.638
bgr,c40t41,2005,.0510231,7.005847,3944.294,7.719
zaf,c20,2011,.3016566,.6052281,5542.137,51.553
tur,c35,2000,.0330147,.3972257,7122.406,64.269
hun,c25,1995,.0572303,.9510643,10400.97,10.337
cyp,c26,1995,.0195795,.224172,23856.62,.652
dnk,c75,2000,.0586817,.1871135,47018.16,5.33
svn,c36t37,2011,.0186886,1.367983,17829.68,2.05
cri,c95,1995,.2085302,,4922.468,
chn,c29,2005,.0173965,1.054241,2104.711,1307.56
ind,c73t74,1995,.0673396,1.150704,805.5861,937
cyp,c40t41,1995,.0195795,.0383861,23856.62,.652
prt,c10t14,2000,.0149709,.0722662,18446.16,10.29
tur,c40t41,1995,.0542871,.3514028,7122.406,57.453
pol,c29,1995,.0894984,.6390774,8544.098,38.581
brn,c65t67,2000,.854109,.0726053,25809.8,.325
cri,c23,1995,.2085302,.3079589,4922.468,
pol,c35,2000,.0351616,1.227936,8544.098,38.263
lva,c10t14,2008,.0542946,.0507323,7167.697,2.192
cri,c10t14,1995,.2085302,.0238833,4922.468,
nor,c36t37,2005,.4441205,.2174096,64093.89,4.632
svn,c85,2011,.0186886,.9839909,17829.68,2.05
aus,c15t16,2008,.4058493,1.83679,33756.87,21.476
tha,c75,2000,.0149249,.000014,2766.188,61.879
prt,c45,2005,.0218856,1.390297,18446.16,10.503
ita,c73t74,2011,.0117128,.7721379,30794.79,59.365
fra,c90t93,1995,.0334904,.8112659,34197.66,57.753
ltu,c20,1995,.0900988,3.275366,7746.578,
hrv,c55,2008,.0202624,9.950068,9801.971,4.31
dnk,c23,1995,.0382616,.5757148,47018.16,5.216
cyp,c17t19,2000,.0047378,.6124602,23856.62,.698
col,c21t22,2011,.5170423,.7316186,3632.116,46.045
mex,c70,2011,.1578972,.4118503,7796.025,115.685
ita,c45,2008,.0117088,.5897239,30794.79,58.653
col,c65t67,2011,.5170423,.0224677,3632.116,46.045
rou,c55,2000,.0285166,.6953974,4940.996,22.334
idn,c40t41,2011,.3391528,5.06e-06,1369.773,241.03
can,c50t52,1995,.1035155,.7238343,34929.9,29.263
zaf,c70,1995,.2125946,.6723444,5542.137,40.24
swe,c24,2005,.0129216,1.013774,41830.47,9.048
lva,c85,2005,.0455777,.3312446,7167.697,2.25
hrv,c27,2008,.0202624,.1921704,9801.971,4.31
isl,c31,2011,.0147566,.1427617,53989.79,.318
gbr,c60t63,2000,.0609867,.6202612,37949.07,58.886
tha,c55,2005,.0224211,1.353273,2766.188,65.152
dnk,c303233,2000,.0586817,.3443106,47018.16,5.33
chn,c31,1995,.0436444,1.41887,2104.711,1211.21
chl,c65t67,2008,.1951965,.1586836,7822.408,16.687
cri,c29,2005,.1104374,.100439,4922.468,4.215
pol,c34,2005,.0395417,1.773341,8544.098,38.174
cyp,c28,2000,.0047378,.0604165,23856.62,.698
nor,c40t41,2008,.458582,1.089342,64093.89,4.787
col,c50t52,2011,.5170423,1.061404,3632.116,46.045
col,c17t19,2011,.5170423,.553236,3632.116,46.045
idn,c20,2008,.2889087,3.202054,1369.773,231.006
fin,c34,2000,.0085667,.2874784,37512.24,5.181
zaf,c17t19,2008,.2397315,.2215081,5542.137,49.344
col,c36t37,2008,.3883926,.4930802,3632.116,44.451
tun,c71,2011,.1148425,.7197933,3325.969,10.674
jpn,c10t14,2005,.0012085,.0055321,35227.1,127.775
grc,c25,2005,.0416306,.5148472,20901.11,11.074
tha,c17t19,2011,.0556198,.8420756,2766.188,67.638
col,c28,2008,.3883926,.522085,3632.116,44.451
tur,c85,2011,.0354799,.3989218,7122.406,74.224
phl,c50t52,2011,.0461994,.7390865,1250.67,94.2
dnk,c25,2000,.0586817,1.035069,47018.16,5.33
hun,c24,2005,.0224171,.7900184,10400.97,10.098
sau,c28,2005,.7624034,.1359354,14075.39,23.33
mex,c60t63,2000,.0932337,.596768,7796.025,100.9
kor,c73t74,2000,.0028905,.4584415,19016.53,47.008
ind,c29,2000,.0377144,.2930594,805.5861,1029.188
grc,c73t74,2008,.0393952,.4389335,20901.11,11.182
cri,c90t93,2000,.114754,2.113383,4922.468,3.81
col,c25,2008,.3883926,1.02455,3632.116,44.451
fra,c31,2011,.0286624,1.08617,34197.66,63.07
svk,c24,2008,.0217583,.3736579,12376.19,5.396
brn,c27,2005,.8877175,.0000647,25809.8,.359
twn,c90t93,2005,.0033927,.916342,17220.59,22.77
tha,c24,2011,.0556198,1.009714,2766.188,67.638
aut,c17t19,1995,.0102759,.8938318,38213.98,7.948
jpn,c85,2008,.0015336,.6357384,35227.1,128.065
bel,c95,1995,.0175098,,36196.01,10.131
chl,c27,2011,.2075923,6.557737,7822.408,17.256
esp,c65t67,2011,.0360307,.7360874,25309.04,46.736
est,c24,2005,.0230771,.5165431,9422.442,1.359
col,c15t16,2005,.317375,2.637998,3632.116,42.889
khm,c64,1995,.3829976,2.506025,496.9252,10.791
bgr,c75,2000,.0721009,0,3944.294,8.15
bel,c23,2005,.0124752,1.892329,36196.01,10.446
col,c303233,2005,.317375,.084438,3632.116,42.889
esp,c10t14,2005,.0337014,.0375292,25309.04,43.663
mex,c80,2008,.156625,.1395665,7796.025,111.304
col,c40t41,2005,.317375,1.667625,3632.116,42.889
nor,c90t93,1995,.3090688,.1519642,64093.89,4.37
khm,c72,2011,.0545781,.0193534,496.9252,14.605
tha,c71,2011,.0556198,.8160576,2766.188,67.638
nor,c80,2008,.458582,1.107773,64093.89,4.787
dnk,c90t93,2005,.0614283,1.570098,47018.16,5.411
svn,c28,2005,.010267,3.313971,17829.68,1.998
col,c34,2005,.317375,.3801602,3632.116,42.889
col,c65t67,2005,.317375,.1082132,3632.116,42.889
irl,c73t74,2000,.0101793,1.489455,44928.17,3.79
can,c80,1995,.1035155,1.021998,34929.9,29.263
cyp,c80,1995,.0195795,1.869773,23856.62,.652
tur,c24,2000,.0330147,.4301008,7122.406,64.269
gbr,c24,2000,.0609867,1.209516,37949.07,58.886
irl,c15t16,2005,.0076738,2.64024,44928.17,4.134
col,c10t14,2005,.317375,3.245647,3632.116,42.889
bra,c45,2008,.1896583,.6373739,5040.921,191.532
ltu,c34,2005,.0334876,.0786116,7746.578,3.323
cyp,c25,2005,.0069772,.0475189,23856.62,.744
ind,c90t93,2005,.0520263,4.701191,805.5861,1114
sgp,c23,2008,.0008288,2.311786,29983.94,4.839
can,c10t14,2000,.1110334,1.3562,34929.9,30.647
rou,c35,2011,.0429234,.8679759,4940.996,21.384
che,c80,2008,.0006961,1.507167,55462.7,7.593
grc,c10t14,2000,.0498241,.118353,20901.11,10.904
col,c85,2005,.317375,1.191664,3632.116,42.889
gbr,c17t19,2011,.0580698,.4289815,37949.07,63.285
col,c75,2000,.3559336,0,3632.116,40.296
col,c36t37,2011,.5170423,.2856828,3632.116,46.045
lva,c60t63,1995,.0657463,3.388774,7167.697,2.501
gbr,c80,2005,.0518481,3.62712,37949.07,60.235
col,c45,2000,.3559336,.0687374,3632.116,40.296
ita,c55,2008,.0117088,2.183202,30794.79,58.653
mlt,c85,2011,.0037161,.9924762,15195.1,.415
col,c28,2000,.3559336,.4367331,3632.116,40.296
mys,c45,2008,.114111,1.401047,5704.014,27.6
dnk,c27,2008,.0590411,.1566574,47018.16,5.476
chn,c45,2000,.0295296,.3449928,2104.711,1267.43
isr,c95,1995,.0445307,,21459.01,5.542
tha,c65t67,2008,.0457563,.0558911,2766.188,66.533
ind,c28,2005,.0520263,.763864,805.5861,1114
col,c15t16,2000,.3559336,2.874476,3632.116,40.296
mys,c50t52,2000,.073461,.9613532,5704.014,23.495
sau,c29,2000,.7592463,.0428025,14075.39,20.474
sgp,c65t67,2005,.0012533,2.490111,29983.94,4.266
col,c80,1995,.4463149,1.386479,3632.116,37.49
col,c90t93,1995,.4463149,.8864081,3632.116,37.49
ita,c72,2011,.0117128,.7508785,30794.79,59.365
lux,c50t52,2011,.0038445,.8556389,76812.26,.519
can,c90t93,1995,.1035155,.6800811,34929.9,29.263
isr,c50t52,2005,.0312679,1.037665,21459.01,6.927
twn,c29,2005,.0033927,.9731959,17220.59,22.77
svk,c21t22,2008,.0217583,1.219255,12376.19,5.396
isl,c36t37,1995,.0398204,.115783,53989.79,.267
col,c10t14,1995,.4463149,5.112009,3632.116,37.49
tha,c73t74,2000,.0149249,.1404043,2766.188,61.879
can,c20,2011,.2270879,2.481438,34929.9,34.303
nor,c15t16,2011,.4548463,.7346665,64093.89,4.973
aut,c25,2011,.018631,1.422473,38213.98,8.421
col,c20,1995,.4463149,.0763402,3632.116,37.49
col,c31,1995,.4463149,.1536127,3632.116,37.49
irl,c26,2000,.0101793,.8857051,44928.17,3.79
che,c26,2011,.0008957,.4702066,55462.7,7.87
isl,c27,2005,.0291826,2.85603,53989.79,.294
chl,c26,2000,.1703631,.2776234,7822.408,15.398
twn,c50t52,1995,.0040403,1.179216,17220.59,21.357
sgp,c65t67,2008,.0008288,3.662323,29983.94,4.839
svn,c36t37,2005,.010267,1.676286,17829.68,1.998
col,c35,1995,.4463149,.0149306,3632.116,37.49
deu,c80,1995,.0104268,.4141029,35470.16,81.817
col,c36t37,1995,.4463149,.4743844,3632.116,37.49
gbr,c65t67,2000,.0609867,3.17514,37949.07,58.886
dnk,c72,2000,.0586817,1.929614,47018.16,5.33
chn,c21t22,2011,.0096865,.4999563,2104.711,1347.35
lux,c29,2000,.0047677,.2724469,76812.26,.437
chn,c80,2011,.0096865,.1882241,2104.711,1347.35
tun,c28,1995,.0621147,.6570508,3325.969,8.958
hun,c31,2000,.0244242,4.535272,10400.97,10.222
dnk,c45,1995,.0382616,.8126951,47018.16,5.216
vnm,c26,2000,.2608514,.8237604,737.6383,77.635
swe,c80,2005,.0129216,.8228022,41830.47,9.048
svn,c75,2011,.0186886,.5573967,17829.68,2.05
mlt,c34,1995,.0034283,.0131126,15195.1,.365
usa,c90t93,2011,.0480193,1.401338,42398,312.075
brn,c25,1995,.7481938,.0147424,25809.8,.287
ita,c70,2008,.0117088,2.270512,30794.79,58.653
bra,c31,2005,.132195,.6880355,5040.921,185.151
swe,c21t22,2011,.0235314,3.995518,41830.47,9.483
fin,c01t05,2005,.0080152,.3875456,37512.24,5.256
svn,c71,2000,.0089087,.0105957,17829.68,1.988
vnm,c45,2011,.1603652,.9591466,737.6383,87.84
chn,c35,2011,.0096865,1.11954,2104.711,1347.35
gbr,c24,2005,.0518481,1.119882,37949.07,60.235
zaf,c85,2011,.3016566,.8958332,5542.137,51.553
mlt,c26,2011,.0037161,.0576251,15195.1,.415
can,c55,2008,.2317932,.9030681,34929.9,33.199
hrv,c31,2000,.0181558,.592936,9801.971,4.381
hkg,c75,2008,.0008738,0,27678.18,6.964
lux,c45,2005,.0042436,1.290998,76812.26,.466
col,c60t63,2000,.3559336,.4052753,3632.116,40.296
vnm,c95,2000,.2608514,,737.6383,77.635
zaf,c10t14,2008,.2397315,2.162678,5542.137,49.344
irl,c72,2000,.0101793,6.562284,44928.17,3.79
bra,c21t22,2008,.1896583,1.501533,5040.921,191.532
tun,c31,2005,.0863808,3.33053,3325.969,10.029
chn,c28,2008,.011751,1.56243,2104.711,1328.02
est,c45,2005,.0230771,4.125595,9422.442,1.359
chn,c35,2008,.011751,.8492888,2104.711,1328.02
chn,c24,2008,.011751,.6725006,2104.711,1328.02
tha,c40t41,2000,.0149249,1.50351,2766.188,61.879
chn,c64,2008,.011751,.6348358,2104.711,1328.02
rou,c27,2008,.029873,2.148207,4940.996,21.517
cze,c01t05,1995,.0488948,1.119796,13323.08,10.333
col,c90t93,2005,.317375,.544024,3632.116,42.889
chn,c73t74,2008,.011751,.7488692,2104.711,1328.02
bel,c90t93,2005,.0124752,.8182824,36196.01,10.446
bra,c27,2000,.1031762,1.496566,5040.921,173.448
esp,c95,2011,.0360307,,25309.04,46.736
arg,c73t74,2008,.1972967,.5174626,6326.527,39.226
aus,c17t19,2011,.4674253,.2190899,33756.87,22.52
brn,c303233,2000,.854109,.0043818,25809.8,.325
hun,c60t63,2008,.0306346,.5897618,10400.97,10.045
aut,c72,2008,.0160599,1.070238,38213.98,8.337
chn,c29,1995,.0436444,.5045515,2104.711,1211.21
pol,c25,2011,.0367748,2.448907,8544.098,38.063
pol,c17t19,2005,.0395417,1.14909,8544.098,38.174
tur,c28,1995,.0542871,.4888436,7122.406,57.453
chn,c20,2008,.011751,1.199882,2104.711,1328.02
chn,c303233,2008,.011751,2.877028,2104.711,1328.02
hrv,c45,2005,.0217596,10.52258,9801.971,4.312
dnk,c35,2011,.0592833,.3029516,47018.16,5.561
cri,c95,2000,.114754,,4922.468,3.81
ind,c24,2005,.0520263,1.013121,805.5861,1114
chn,c90t93,2005,.0173965,1.081288,2104.711,1307.56
rou,c75,2011,.0429234,0,4940.996,21.384
gbr,c303233,2000,.0609867,1.039227,37949.07,58.886
chn,c55,2005,.0173965,.7365787,2104.711,1307.56
svn,c60t63,2000,.0089087,.9024201,17829.68,1.988
jpn,c64,1995,.0009482,.2368747,35227.1,125.456
deu,c26,1995,.0104268,1.211273,35470.16,81.817
chn,c95,2005,.0173965,,2104.711,1307.56
idn,c60t63,2005,.2128718,.5404661,1369.773,221.398
prt,c26,2005,.0218856,3.348615,18446.16,10.503
chn,c28,2005,.0173965,1.491404,2104.711,1307.56
chn,c40t41,2005,.0173965,.1672838,2104.711,1307.56
idn,c25,2011,.3391528,.9352896,1369.773,241.03
est,c80,2000,.0385274,.9752011,9422.442,1.401
phl,c29,1995,.0229963,.1266474,1250.67,68.41
mys,c10t14,2008,.114111,1.027465,5704.014,27.6
idn,c64,2005,.2128718,.9762585,1369.773,221.398
bra,c40t41,2011,.2758285,0,5040.921,197.397
isl,c20,2011,.0147566,0,53989.79,.318
chn,c36t37,2005,.0173965,2.057546,2104.711,1307.56
nld,c60t63,2011,.0442879,2.12743,41576.05,16.693
zaf,c27,2000,.1779943,4.297371,5542.137,43.686
lva,c55,2005,.0455777,.6722373,7167.697,2.25
chn,c45,2005,.0173965,.5776453,2104.711,1307.56
chn,c24,2005,.0173965,.5625689,2104.711,1307.56
esp,c70,2011,.0360307,1.685531,25309.04,46.736
swe,c45,2011,.0235314,1.584669,41830.47,9.483
nor,c34,2011,.4548463,.0735297,64093.89,4.973
isl,c34,1995,.0398204,0,53989.79,.267
chn,c65t67,2005,.0173965,.0196092,2104.711,1307.56
hrv,c55,2000,.0181558,6.548635,9801.971,4.381
che,c25,1995,.0101697,.8896204,55462.7,7.019
zaf,c23,2005,.1330132,2.029458,5542.137,47.349
usa,c85,2011,.0480193,1.654751,42398,312.075
col,c65t67,2008,.3883926,.0624932,3632.116,44.451
nld,c85,2011,.0442879,1.874514,41576.05,16.693
rus,c28,2008,.2860433,.3679719,5489.474,142.7
lva,c72,2005,.0455777,.9322014,7167.697,2.25
isl,c15t16,2005,.0291826,7.397929,53989.79,.294
aut,c55,2008,.0160599,2.930396,38213.98,8.337
arg,c55,1995,.174906,1.234482,6326.527,34.285
chn,c75,2000,.0295296,0,2104.711,1267.43
fin,c71,2000,.0085667,.1490569,37512.24,5.181
dnk,c29,2011,.0592833,1.061405,47018.16,5.561
chn,c65t67,2000,.0295296,.0183874,2104.711,1267.43
chn,c10t14,2000,.0295296,.2298018,2104.711,1267.43
mlt,c73t74,2011,.0037161,3.423065,15195.1,.415
grc,c15t16,2008,.0393952,1.348228,20901.11,11.182
chn,c17t19,2000,.0295296,4.139354,2104.711,1267.43
sau,c27,2005,.7624034,.1206706,14075.39,23.33
lva,c45,2005,.0455777,1.818551,7167.697,2.25
lva,c21t22,2000,.0447945,.527328,7167.697,2.382
ita,c28,2005,.0100237,2.380929,30794.79,57.875
tha,c21t22,2000,.0149249,.4395844,2766.188,61.879
dnk,c24,2005,.0614283,1.048737,47018.16,5.411
ita,c95,2008,.0117088,,30794.79,58.653
prt,c73t74,2000,.0149709,.3659233,18446.16,10.29
lva,c20,2008,.0542946,20.65077,7167.697,2.192
lux,c01t05,2011,.0038445,.1724577,76812.26,.519
mys,c36t37,2011,.1122961,1.002708,5704.014,29.062
isr,c31,1995,.0445307,.4299427,21459.01,5.542
chn,c20,1995,.0436444,1.144265,2104.711,1211.21
bra,c303233,2008,.1896583,.2081967,5040.921,191.532
chn,c36t37,1995,.0436444,2.56158,2104.711,1211.21
tur,c20,1995,.0542871,.1927296,7122.406,57.453
nld,c20,1995,.0751671,.3991206,41576.05,15.459
rus,c55,2011,.3071715,.4166389,5489.474,143
ltu,c01t05,2011,.0626047,2.739459,7746.578,3.028
svn,c29,1995,.0125609,1.288481,17829.68,1.99
lux,c29,1995,.0088969,.3037538,76812.26,.41
chl,c70,2011,.2075923,1.269049,7822.408,17.256
mex,c23,2005,.1313889,.3910228,7796.025,107.156
mys,c64,2008,.114111,1.329272,5704.014,27.6
rus,c34,2011,.3071715,.0566359,5489.474,143
chn,c34,1995,.0436444,.1466365,2104.711,1211.21
nld,c95,2008,.0808355,,41576.05,16.446
ind,c80,1995,.0673396,1.078683,805.5861,937
cri,c31,2000,.114754,.7803682,4922.468,3.81
tha,c45,2011,.0556198,.7990211,2766.188,67.638
chl,c64,2008,.1951965,.7036881,7822.408,16.687
rou,c17t19,2000,.0285166,4.143999,4940.996,22.334
twn,c24,1995,.0040403,.9406143,17220.59,21.357
can,c90t93,2000,.1110334,1.166628,34929.9,30.647
ind,c72,2011,.0362919,5.432467,805.5861,1210.98
hun,c10t14,2011,.0296816,.001262,10400.97,9.986
tha,c17t19,2005,.0224211,1.449792,2766.188,65.152
vnm,c34,2000,.2608514,.0042167,737.6383,77.635
svn,c23,2011,.0186886,.0020018,17829.68,2.05
bel,c01t05,2000,.0137547,.594035,36196.01,10.239
chl,c60t63,2011,.2075923,1.085689,7822.408,17.256
deu,c65t67,1995,.0104268,.2777026,35470.16,81.817
sau,c71,2000,.7592463,.0798542,14075.39,20.474
hrv,c85,2008,.0202624,1.293411,9801.971,4.31
nld,c26,2008,.0808355,.4990525,41576.05,16.446
jpn,c17t19,2005,.0012085,.2358852,35227.1,127.775
dnk,c21t22,2008,.0590411,.5012146,47018.16,5.476
idn,c60t63,2000,.2241637,.4101564,1369.773,206.265
sau,c95,2008,.7979922,,14075.39,25.787
chl,c28,2011,.2075923,.3690915,7822.408,17.256
isr,c27,2008,.0413756,.1814466,21459.01,7.307
bgr,c72,1995,.0715823,.314184,3944.294,8.297
chl,c10t14,2011,.2075923,1.664655,7822.408,17.256
chl,c21t22,2011,.2075923,2.293533,7822.408,17.256
lva,c85,2011,.0776957,.1787001,7167.697,2.075
prt,c75,2008,.0289142,2.421511,18446.16,10.558
chl,c31,2011,.2075923,.0180911,7822.408,17.256
svk,c303233,2011,.0296821,1.194465,12376.19,5.392
chl,c20,2011,.2075923,4.490119,7822.408,17.256
svk,c45,2000,.0167601,2.279989,12376.19,5.377
deu,c17t19,2011,.0127302,.4406486,35470.16,80.328
ltu,c36t37,1995,.0900988,1.039317,7746.578,
tha,c55,2011,.0556198,2.170124,2766.188,67.638
bel,c35,2005,.0124752,.241138,36196.01,10.446
nor,c65t67,2005,.4441205,.3517582,64093.89,4.632
rou,c90t93,2000,.0285166,.1937485,4940.996,22.334
can,c26,1995,.1035155,.5489736,34929.9,29.263
chl,c73t74,2008,.1951965,.3616355,7822.408,16.687
chl,c01t05,2008,.1951965,2.631967,7822.408,16.687
mys,c27,2011,.1122961,.6014738,5704.014,29.062
bgr,c21t22,2011,.0839,.5240133,3944.294,7.327
chl,c10t14,2008,.1951965,1.525806,7822.408,16.687
chl,c17t19,2008,.1951965,.231909,7822.408,16.687
twn,c60t63,2000,.0017287,.5373158,17220.59,22.277
twn,c55,2000,.0017287,.421139,17220.59,22.277
mex,c45,2000,.0932337,.1808424,7796.025,100.9
kor,c73t74,1995,.0082393,.4500232,19016.53,45.093
nor,c25,2000,.4247995,.1765541,64093.89,4.501
zaf,c75,1995,.2125946,0,5542.137,40.24
mex,c95,2000,.0932337,,7796.025,100.9
mlt,c45,2011,.0037161,2.233647,15195.1,.415
cyp,c23,2011,.008988,.0103587,23856.62,.862
chl,c29,2008,.1951965,.1355636,7822.408,16.687
mys,c50t52,2008,.114111,.9899442,5704.014,27.6
isl,c01t05,2005,.0291826,1.837583,53989.79,.294
svn,c64,1995,.0125609,.4355302,17829.68,1.99
dnk,c31,2011,.0592833,1.09095,47018.16,5.561
rus,c24,1995,.1619174,1.273138,5489.474,148.3
col,c90t93,2000,.3559336,.652582,3632.116,40.296
kor,c15t16,2000,.0028905,.3296551,19016.53,47.008
cyp,c65t67,2000,.0047378,7.734128,23856.62,.698
cze,c303233,2005,.0227342,1.09354,13323.08,10.199
esp,c65t67,2005,.0337014,.5902796,25309.04,43.663
mys,c303233,2005,.0701728,3.193022,5704.014,26.477
vnm,c40t41,2011,.1603652,.0699651,737.6383,87.84
usa,c64,2008,.042951,1.065107,42398,304.718
fra,c20,2005,.0252702,.5134063,34197.66,60.963
bel,c31,2000,.0137547,.6292253,36196.01,10.239
fra,c29,1995,.0334904,.8999406,34197.66,57.753
cze,c85,2008,.0228934,1.324965,13323.08,10.343
chl,c31,2005,.2357413,.0049708,7822.408,16.165
swe,c01t05,2011,.0235314,.4554693,41830.47,9.483
mex,c65t67,2005,.1313889,.2471218,7796.025,107.156
vnm,c72,1995,.2286988,.2457014,737.6383,71.996
mys,c29,2011,.1122961,.3515881,5704.014,29.062
pol,c75,2011,.0367748,.0459208,8544.098,38.063
che,c27,2011,.0008957,.3017128,55462.7,7.87
fra,c70,2000,.0258191,1.007645,34197.66,58.858
gbr,c23,2011,.0580698,.9374428,37949.07,63.285
aut,c24,2005,.0099828,.6345535,38213.98,8.225
chl,c85,2000,.1703631,1.335108,7822.408,15.398
deu,c27,2005,.008285,1.103803,35470.16,82.438
nor,c27,2008,.458582,1.014013,64093.89,4.787
cze,c60t63,2005,.0227342,.658219,13323.08,10.199
sgp,c303233,2011,.0009962,1.978924,29983.94,5.184
phl,c85,2000,.0226825,.4010224,1250.67,76.79
hkg,c26,2008,.0008738,.0509736,27678.18,6.964
vnm,c26,2008,.2263048,1.199252,737.6383,85.119
chl,c90t93,2000,.1703631,.6525716,7822.408,15.398
aut,c70,2008,.0160599,2.488298,38213.98,8.337
ita,c303233,1995,.0125603,.4198399,30794.79,56.846
chl,c60t63,2000,.1703631,1.319056,7822.408,15.398
arg,c20,1995,.174906,.1249684,6326.527,34.285
chl,c64,2000,.1703631,1.188613,7822.408,15.398
usa,c28,2005,.029897,.8859338,42398,296.115
chl,c40t41,2000,.1703631,1.784248,7822.408,15.398
chl,c31,2000,.1703631,.0115931,7822.408,15.398
fra,c75,2000,.0258191,1.534737,34197.66,58.858
chl,c35,2000,.1703631,.1208389,7822.408,15.398
swe,c75,2011,.0235314,.9820934,41830.47,9.483
gbr,c27,2005,.0518481,.5548053,37949.07,60.235
tur,c65t67,2000,.0330147,1.435329,7122.406,64.269
che,c73t74,1995,.0101697,.2325466,55462.7,7.019
